,Speed2,Speed3,Speed4,Speed5,Speed6,Speed7,Speed8,Speed9,Speed10,Time
3401,0.021671265118084808,0.8205416673618642,1.3621488120430676,0.062274285154556734,0.027355670289674294,3.7516866805200805e-116,0.012140948883578766,0.006746794563639546,0.049999986738827364,340.10000000000014
3402,0.02128202065735201,0.8206589175203878,1.4507397193983942,0.09433602407974641,0.027008826745271653,5.940733817148163e-116,0.013448009821681964,0.007633648642267847,0.04999419548140331,340.20000000000005
3403,0.020953822942676507,0.8268509028937508,1.5334056642523786,0.1345248798043272,0.02648187237734445,1.0137437014047113e-52,0.014610304013959364,0.008293523592454147,0.04998840364198891,340.3000000000002
3404,0.020686671974058206,0.839117623481954,1.6101466466050158,0.18558253653437023,0.025774807185892656,8.814161709211456e-15,0.01562783146041096,0.008726419414198347,0.04998261180257451,340.4000000000001
3405,0.020480567751497206,0.8574590792849971,1.6809626664563069,0.24750946782646036,0.024887631170916052,0.03904798511344323,0.016500592161036765,0.008932336107500546,0.049976821964374335,340.5
3406,0.020335510274993408,0.88187527030288,1.7458537238062513,0.320305673680598,0.023820344332414853,0.11283755610170043,0.01722858611583676,0.008911273672360645,0.04998261627519379,340.60000000000014
3407,0.02025149954454701,0.9123661965356028,1.804819818654848,0.4039711540967828,0.02257294667038905,0.2064285538500045,0.017811813324810966,0.008663232108778647,0.0499884125872277,340.70000000000005
3408,0.020228535560157797,0.9489266998936583,1.8578615872843691,0.49850590907501513,0.021145438184838553,0.3198209783583479,0.018250273787959393,0.008188211416754578,0.0499942088992615,340.8000000000002
3409,0.020220736753769692,0.9759662296631684,1.9056675669656085,0.603909938615295,0.01953781887576343,0.43520517250972895,0.018695858792448634,0.007617784833891805,0.050000006609990405,340.9000000000001
3410,0.020182221556793386,0.977894234949162,1.9489262949773507,0.7201821520470242,0.0180732357947863,0.5347714789801383,0.01930045962721043,0.007083525599322807,0.050013900751084105,341.0
3411,0.020112989969228785,0.9547055576620717,1.9876384076018727,0.8410080466357264,0.0170748359972861,0.6185198977695718,0.02006407629224493,0.0065854337130478065,0.05002779629087281,341.10000000000014
3412,0.02001304199107599,0.9064001978018967,2.0218039048391745,0.9600731195735558,0.0165426194832627,0.6864504288780295,0.02098670878755203,0.006123509175066607,0.05004169183066161,341.20000000000005
3413,0.01988237762233499,0.8329781553686376,2.0514227866892556,1.0773762801899016,0.0164765862527162,0.7385630723055117,0.022068357113131928,0.005697751985379307,0.050055582570825236,341.3000000000002
3414,0.01972099686300569,0.7344394303622943,2.076495053152118,1.192917528484764,0.0168767363056465,0.774857828052018,0.02330902126898443,0.005308162143985907,0.050041690393834,341.4000000000001
3415,0.019528899713088185,0.6107840227828675,2.0970207042277598,1.3066968644581423,0.0177430696420538,0.7953346961175485,0.02470870125510963,0.004954739650886408,0.050027793417217796,341.5
3416,0.019306086172582376,0.46202016262127305,2.113000203573446,1.4187142881100372,0.0190755862619379,0.7999936765021044,0.026267397071507475,0.004637484506080816,0.0500138964406015,341.60000000000014
